date,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq
2002-07-01,1,51325,KE019,427.0,0.6685358,0.6840219,97.89024
2002-07-11,1,51325,KE019,427.0,0.6589543,0.668657,98.64989
2002-07-21,1,51325,KE019,427.0,0.64713883,0.65719986,98.57735
2002-08-01,1,51325,KE019,427.0,0.6361515,0.6477138,98.34283
2002-08-11,1,51325,KE019,427.0,0.62664706,0.64016134,98.04187
2002-08-21,1,51325,KE019,427.0,0.616663,0.6330991,97.593895
2002-09-01,1,51325,KE019,427.0,0.60700744,0.6268236,97.07218
2002-09-11,1,51325,KE019,427.0,0.5988974,0.62251717,96.487854
2002-09-21,1,51325,KE019,427.0,0.59505033,0.6215537,96.05341
2002-10-01,1,51325,KE019,427.0,0.5995,0.6261048,96.06499
2002-10-11,1,51325,KE019,427.0,0.6149639,0.63764524,96.70159
2002-10-21,1,51325,KE019,427.0,0.64185786,0.6567053,97.89906
2002-11-01,1,51325,KE019,427.0,0.67431873,0.6794249,99.29997
2002-11-11,1,51325,KE019,427.0,0.70323604,0.69967705,100.47474
2002-11-21,1,51325,KE019,427.0,0.7251674,0.71420455,101.43454
2002-12-01,1,51325,KE019,427.0,0.7397761,0.7207561,102.467705
2002-12-11,1,51325,KE019,427.0,0.7481431,0.7189585,103.79535
2002-12-21,1,51325,KE019,427.0,0.7511,0.7097035,105.449036
2003-01-01,1,51325,KE019,427.0,0.7457618,0.6925468,107.16655
2003-01-11,1,51325,KE019,427.0,0.7297878,0.6722893,107.960594
2003-01-21,1,51325,KE019,427.0,0.7027262,0.6516859,107.27395
2003-02-01,1,51325,KE019,427.0,0.66590655,0.6309176,105.13849
2003-02-11,1,51325,KE019,427.0,0.6293368,0.6137486,102.348495
2003-02-21,1,51325,KE019,427.0,0.60059017,0.60242003,99.71953
2003-03-01,1,51325,KE019,427.0,0.5793143,0.5973632,97.21194
2003-03-11,1,51325,KE019,427.0,0.5672096,0.6003824,94.8995
2003-03-21,1,51325,KE019,427.0,0.56978214,0.61385614,93.360916
2003-04-01,1,51325,KE019,427.0,0.5864679,0.63613975,92.76067
2003-04-11,1,51325,KE019,427.0,0.6136515,0.6619853,93.2114
2003-04-21,1,51325,KE019,427.0,0.6480168,0.68755823,94.63888
2003-05-01,1,51325,KE019,427.0,0.68377537,0.7085089,96.73919
2003-05-11,1,51325,KE019,427.0,0.71434873,0.7214508,99.079384
2003-05-21,1,51325,KE019,427.0,0.73582125,0.7252835,101.359215
2003-06-01,1,51325,KE019,427.0,0.74431914,0.72064507,103.071976
2003-06-11,1,51325,KE019,427.0,0.7413117,0.7107198,104.02144
2003-06-21,1,51325,KE019,427.0,0.73043555,0.6982293,104.30433
2003-07-01,1,51325,KE019,427.0,0.714678,0.6840219,104.17645
2003-07-11,1,51325,KE019,427.0,0.6981597,0.668657,104.105255
2003-07-21,1,51325,KE019,427.0,0.68297,0.65719986,103.643974
2003-08-01,1,51325,KE019,427.0,0.67191637,0.6477138,103.46885
2003-08-11,1,51325,KE019,427.0,0.66637677,0.64016134,103.79846
2003-08-21,1,51325,KE019,427.0,0.6635606,0.6330991,104.45932
2003-09-01,1,51325,KE019,427.0,0.66014963,0.6268236,104.92389
2003-09-11,1,51325,KE019,427.0,0.65328145,0.62251717,104.5745
2003-09-21,1,51325,KE019,427.0,0.64523375,0.6215537,103.52615
2003-10-01,1,51325,KE019,427.0,0.6405815,0.6261048,102.14119
2003-10-11,1,51325,KE019,427.0,0.6425393,0.63764524,100.711716
2003-10-21,1,51325,KE019,427.0,0.6540965,0.6567053,99.630844
2003-11-01,1,51325,KE019,427.0,0.674085,0.6794249,99.26793
2003-11-11,1,51325,KE019,427.0,0.69633204,0.69967705,99.55381
2003-11-21,1,51325,KE019,427.0,0.7161018,0.71420455,100.24827
2003-12-01,1,51325,KE019,427.0,0.72850794,0.7207561,101.005745
2003-12-11,1,51325,KE019,427.0,0.73177534,0.7189585,101.66679
2003-12-21,1,51325,KE019,427.0,0.7252267,0.7097035,102.04332
2004-01-01,1,51325,KE019,427.0,0.7119695,0.6925468,102.61569
2004-01-11,1,51325,KE019,427.0,0.6986625,0.6722893,103.651344
2004-01-21,1,51325,KE019,427.0,0.6848939,0.6516859,104.7326
2004-02-01,1,51325,KE019,427.0,0.6682885,0.6309176,105.48831
2004-02-11,1,51325,KE019,427.0,0.64950234,0.6137486,105.38664
2004-02-21,1,51325,KE019,427.0,0.63211894,0.60242003,104.55212
2004-03-01,1,51325,KE019,427.0,0.61995524,0.5973632,103.48986
2004-03-11,1,51325,KE019,427.0,0.61718404,0.6003824,102.58336
2004-03-21,1,51325,KE019,427.0,0.62797,0.61385614,102.12604
2004-04-01,1,51325,KE019,427.0,0.65044445,0.63613975,102.0848
2004-04-11,1,51325,KE019,427.0,0.676322,0.6619853,102.013626
2004-04-21,1,51325,KE019,427.0,0.69957256,0.68755823,101.62894
2004-05-01,1,51325,KE019,427.0,0.7165171,0.7085089,101.05578
2004-05-11,1,51325,KE019,427.0,0.7231143,0.7214508,100.21562
2004-05-21,1,51325,KE019,427.0,0.7191749,0.7252835,99.21208
2004-06-01,1,51325,KE019,427.0,0.7079843,0.72064507,98.35712
2004-06-11,1,51325,KE019,427.0,0.69284874,0.7107198,97.650764
2004-06-21,1,51325,KE019,427.0,0.6751152,0.6982293,96.91082
2004-07-01,1,51325,KE019,427.0,0.6565438,0.6840219,96.2565
2004-07-11,1,51325,KE019,427.0,0.6390815,0.668657,95.88461
2004-07-21,1,51325,KE019,427.0,0.62319344,0.65719986,95.1914
2004-08-01,1,51325,KE019,427.0,0.60918736,0.6477138,94.47819
2004-08-11,1,51325,KE019,427.0,0.5967459,0.64016134,93.70938
2004-08-21,1,51325,KE019,427.0,0.5848749,0.6330991,92.94039
2004-09-01,1,51325,KE019,427.0,0.5751164,0.6268236,92.36031
2004-09-11,1,51325,KE019,427.0,0.5694248,0.62251717,92.10542
2004-09-21,1,51325,KE019,427.0,0.56991917,0.6215537,92.31118
2004-10-01,1,51325,KE019,427.0,0.5790374,0.6261048,93.03846
2004-10-11,1,51325,KE019,427.0,0.5978164,0.63764524,94.20794
2004-10-21,1,51325,KE019,427.0,0.62717915,0.6567053,95.82199
2004-11-01,1,51325,KE019,427.0,0.66123676,0.6794249,97.50651
2004-11-11,1,51325,KE019,427.0,0.6921822,0.69967705,99.00025
2004-11-21,1,51325,KE019,427.0,0.7154527,0.71420455,100.163315
2004-12-01,1,51325,KE019,427.0,0.7277011,0.7207561,100.90107
2004-12-11,1,51325,KE019,427.0,0.7276489,0.7189585,101.13015
2004-12-21,1,51325,KE019,427.0,0.7158267,0.7097035,100.806
2005-01-01,1,51325,KE019,427.0,0.69254774,0.6925468,100.00013
2005-01-11,1,51325,KE019,427.0,0.66567284,0.6722893,99.08396
2005-01-21,1,51325,KE019,427.0,0.63932174,0.6516859,98.23794
2005-02-01,1,51325,KE019,427.0,0.61461896,0.6309176,97.60637
2005-02-11,1,51325,KE019,427.0,0.59392244,0.6137486,97.013
2005-02-21,1,51325,KE019,427.0,0.578073,0.60242003,96.2682
2005-03-01,1,51325,KE019,427.0,0.567825,0.5973632,95.437164
2005-03-11,1,51325,KE019,427.0,0.56566554,0.6003824,94.662094
2005-03-21,1,51325,KE019,427.0,0.5751084,0.61385614,94.16324
2005-04-01,1,51325,KE019,427.0,0.596352,0.63613975,94.20121
2005-04-11,1,51325,KE019,427.0,0.6259993,0.6619853,94.94569
2005-04-21,1,51325,KE019,427.0,0.6597721,0.68755823,96.23269
2005-05-01,1,51325,KE019,427.0,0.69225943,0.7085089,97.857704
2005-05-11,1,51325,KE019,427.0,0.7189173,0.7214508,99.67159
2005-05-21,1,51325,KE019,427.0,0.736877,0.7252835,101.495384
2005-06-01,1,51325,KE019,427.0,0.74305314,0.72064507,102.90771
2005-06-11,1,51325,KE019,427.0,0.73849344,0.7107198,103.65096
2005-06-21,1,51325,KE019,427.0,0.72701263,0.6982293,103.84686
2005-07-01,1,51325,KE019,427.0,0.71277165,0.6840219,103.91674
2005-07-11,1,51325,KE019,427.0,0.69721,0.668657,103.973114
2005-07-21,1,51325,KE019,427.0,0.68069226,0.65719986,103.3219
2005-08-01,1,51325,KE019,427.0,0.66632575,0.6477138,102.66756
2005-08-11,1,51325,KE019,427.0,0.65553415,0.64016134,102.227425
2005-08-21,1,51325,KE019,427.0,0.6460515,0.6330991,101.89613
2005-09-01,1,51325,KE019,427.0,0.6370007,0.6268236,101.50365
2005-09-11,1,51325,KE019,427.0,0.6303056,0.62251717,101.158104
2005-09-21,1,51325,KE019,427.0,0.62692505,0.6215537,100.799835
2005-10-01,1,51325,KE019,427.0,0.6267618,0.6261048,100.09718
2005-10-11,1,51325,KE019,427.0,0.6302609,0.63764524,98.92614
2005-10-21,1,51325,KE019,427.0,0.63927704,0.6567053,97.53387
2005-11-01,1,51325,KE019,427.0,0.65248317,0.6794249,96.306435
2005-11-11,1,51325,KE019,427.0,0.66585904,0.69967705,95.48899
2005-11-21,1,51325,KE019,427.0,0.67412084,0.71420455,94.75484
2005-12-01,1,51325,KE019,427.0,0.6732138,0.7207561,93.831726
2005-12-11,1,51325,KE019,427.0,0.6616787,0.7189585,92.550995
2005-12-21,1,51325,KE019,427.0,0.6418269,0.7097035,91.06539
2006-01-01,1,51325,KE019,427.0,0.61598825,0.6925468,89.68974
2006-01-11,1,51325,KE019,427.0,0.5924691,0.6722893,88.949
2006-01-21,1,51325,KE019,427.0,0.573163,0.6516859,88.80939
2006-02-01,1,51325,KE019,427.0,0.5566948,0.6309176,89.099594
2006-02-11,1,51325,KE019,427.0,0.54978263,0.6137486,90.36292
2006-02-21,1,51325,KE019,427.0,0.5538351,0.60242003,92.55312
2006-03-01,1,51325,KE019,427.0,0.5686735,0.5973632,95.56823
2006-03-11,1,51325,KE019,427.0,0.5938344,0.6003824,98.99322
2006-03-21,1,51325,KE019,427.0,0.6270183,0.61385614,101.98267
2006-04-01,1,51325,KE019,427.0,0.6644192,0.63613975,104.12152
2006-04-11,1,51325,KE019,427.0,0.69876605,0.6619853,105.16595
2006-04-21,1,51325,KE019,427.0,0.7251742,0.68755823,105.100075
2006-05-01,1,51325,KE019,427.0,0.740607,0.7085089,104.231735
2006-05-11,1,51325,KE019,427.0,0.7435579,0.7214508,102.86565
2006-05-21,1,51325,KE019,427.0,0.73451054,0.7252835,101.19015
2006-06-01,1,51325,KE019,427.0,0.7178028,0.72064507,99.63118
2006-06-11,1,51325,KE019,427.0,0.70004654,0.7107198,98.596954
2006-06-21,1,51325,KE019,427.0,0.6836918,0.6982293,98.057076
2006-07-01,1,51325,KE019,427.0,0.6693344,0.6840219,97.99904
2006-07-11,1,51325,KE019,427.0,0.6573782,0.668657,98.43057
2006-07-21,1,51325,KE019,427.0,0.6475,0.65719986,98.62841
2006-08-01,1,51325,KE019,427.0,0.6398925,0.6477138,98.87901
2006-08-11,1,51325,KE019,427.0,0.63375103,0.64016134,99.07119
2006-08-21,1,51325,KE019,427.0,0.62781197,0.6330991,99.22601
2006-09-01,1,51325,KE019,427.0,0.6226855,0.6268236,99.388596
2006-09-11,1,51325,KE019,427.0,0.61878663,0.62251717,99.44529
2006-09-21,1,51325,KE019,427.0,0.61758333,0.6215537,99.40877
2006-10-01,1,51325,KE019,427.0,0.62035197,0.6261048,99.149124
2006-10-11,1,51325,KE019,427.0,0.6296833,0.63764524,98.84215
2006-10-21,1,51325,KE019,427.0,0.6485609,0.6567053,98.84755
2006-11-01,1,51325,KE019,427.0,0.67444474,0.6794249,99.317245
2006-11-11,1,51325,KE019,427.0,0.7001494,0.69967705,100.06301
2006-11-21,1,51325,KE019,427.0,0.72269905,0.71420455,101.11154
2006-12-01,1,51325,KE019,427.0,0.73948663,0.7207561,102.43015
2006-12-11,1,51325,KE019,427.0,0.74971026,0.7189585,103.99915
2006-12-21,1,51325,KE019,427.0,0.7539782,0.7097035,105.82789
2007-01-01,1,51325,KE019,427.0,0.75081825,0.6925468,107.84751
2007-01-11,1,51325,KE019,427.0,0.74075407,0.6722893,109.47885
2007-01-21,1,51325,KE019,427.0,0.7248447,0.6516859,110.42614
2007-02-01,1,51325,KE019,427.0,0.70426345,0.6309176,110.77162
2007-02-11,1,51325,KE019,427.0,0.68257445,0.6137486,110.36926
2007-02-21,1,51325,KE019,427.0,0.66336226,0.60242003,109.34096
2007-03-01,1,51325,KE019,427.0,0.64722437,0.5973632,107.702194
2007-03-11,1,51325,KE019,427.0,0.6357782,0.6003824,105.44231
2007-03-21,1,51325,KE019,427.0,0.63381124,0.61385614,103.005936
2007-04-01,1,51325,KE019,427.0,0.6431974,0.63613975,101.028595
2007-04-11,1,51325,KE019,427.0,0.66194683,0.6619853,99.99459
2007-04-21,1,51325,KE019,427.0,0.68501145,0.68755823,99.6547
2007-05-01,1,51325,KE019,427.0,0.7061709,0.7085089,99.691765
2007-05-11,1,51325,KE019,427.0,0.72214377,0.7214508,100.08982
2007-05-21,1,51325,KE019,427.0,0.7323138,0.7252835,100.9068
2007-06-01,1,51325,KE019,427.0,0.7362241,0.72064507,102.02155
2007-06-11,1,51325,KE019,427.0,0.73457706,0.7107198,103.13613
2007-06-21,1,51325,KE019,427.0,0.72878355,0.6982293,104.08354
2007-07-01,1,51325,KE019,427.0,0.72003466,0.6840219,104.90623
2007-07-11,1,51325,KE019,427.0,0.7107494,0.668657,105.857086
2007-07-21,1,51325,KE019,427.0,0.70230466,0.65719986,106.377945
2007-08-01,1,51325,KE019,427.0,0.6945752,0.6477138,106.716415
2007-08-11,1,51325,KE019,427.0,0.68775105,0.64016134,106.89545
2007-08-21,1,51325,KE019,427.0,0.68090934,0.6330991,106.99903
2007-09-01,1,51325,KE019,427.0,0.6740262,0.6268236,106.97414
2007-09-11,1,51325,KE019,427.0,0.66731054,0.62251717,106.66055
2007-09-21,1,51325,KE019,427.0,0.6627135,0.6215537,106.129036
2007-10-01,1,51325,KE019,427.0,0.6626555,0.6261048,105.40607
2007-10-11,1,51325,KE019,427.0,0.6682197,0.63764524,104.44624
2007-10-21,1,51325,KE019,427.0,0.67928785,0.6567053,103.195465
2007-11-01,1,51325,KE019,427.0,0.6925283,0.6794249,101.7964
2007-11-11,1,51325,KE019,427.0,0.7033749,0.69967705,100.49326
2007-11-21,1,51325,KE019,427.0,0.7080061,0.71420455,99.188896
2007-12-01,1,51325,KE019,427.0,0.70438105,0.7207561,97.87545
2007-12-11,1,51325,KE019,427.0,0.69426036,0.7189585,96.78811
2007-12-21,1,51325,KE019,427.0,0.68055594,0.7097035,96.1633
2008-01-01,1,51325,KE019,427.0,0.6651201,0.6925468,96.306404
2008-01-11,1,51325,KE019,427.0,0.6514384,0.6722893,97.11322
2008-01-21,1,51325,KE019,427.0,0.6375682,0.6516859,97.98802
2008-02-01,1,51325,KE019,427.0,0.6189815,0.6309176,98.247055
2008-02-11,1,51325,KE019,427.0,0.6011234,0.6137486,98.0979
2008-02-21,1,51325,KE019,427.0,0.5882267,0.60242003,97.82452
2008-03-01,1,51325,KE019,427.0,0.5822447,0.5973632,97.66461
2008-03-11,1,51325,KE019,427.0,0.5863293,0.6003824,97.839264
2008-03-21,1,51325,KE019,427.0,0.60280937,0.61385614,98.33597
2008-04-01,1,51325,KE019,427.0,0.6290555,0.63613975,98.967514
2008-04-11,1,51325,KE019,427.0,0.6576845,0.6619853,99.39594
2008-04-21,1,51325,KE019,427.0,0.68188965,0.68755823,99.231445
2008-05-01,1,51325,KE019,427.0,0.69444287,0.7085089,98.14556
2008-05-11,1,51325,KE019,427.0,0.6956684,0.7214508,96.65793
2008-05-21,1,51325,KE019,427.0,0.6882604,0.7252835,95.22456
2008-06-01,1,51325,KE019,427.0,0.6753302,0.72064507,94.11987
2008-06-11,1,51325,KE019,427.0,0.66058946,0.7107198,93.41014
2008-06-21,1,51325,KE019,427.0,0.6471609,0.6982293,93.17476
2008-07-01,1,51325,KE019,427.0,0.63693,0.6840219,93.5844
2008-07-11,1,51325,KE019,427.0,0.63014376,0.668657,94.640945
2008-07-21,1,51325,KE019,427.0,0.62649906,0.65719986,95.65883
2008-08-01,1,51325,KE019,427.0,0.6239171,0.6477138,96.589325
2008-08-11,1,51325,KE019,427.0,0.62017095,0.64016134,97.103516
2008-08-21,1,51325,KE019,427.0,0.61653155,0.6330991,97.57465
2008-09-01,1,51325,KE019,427.0,0.6146431,0.6268236,98.20034
2008-09-11,1,51325,KE019,427.0,0.6161735,0.62251717,99.05673
2008-09-21,1,51325,KE019,427.0,0.6219021,0.6215537,100.051865
2008-10-01,1,51325,KE019,427.0,0.6329871,0.6261048,101.01794
2008-10-11,1,51325,KE019,427.0,0.6499384,0.63764524,101.78772
2008-10-21,1,51325,KE019,427.0,0.67109835,0.6567053,102.03663
2008-11-01,1,51325,KE019,427.0,0.6914595,0.6794249,101.64987
2008-11-11,1,51325,KE019,427.0,0.7059967,0.69967705,100.84299
2008-11-21,1,51325,KE019,427.0,0.7110791,0.71420455,99.59103
2008-12-01,1,51325,KE019,427.0,0.70481473,0.7207561,97.93172
2008-12-11,1,51325,KE019,427.0,0.687789,0.7189585,95.94653
2008-12-21,1,51325,KE019,427.0,0.6631562,0.7097035,93.87296
2009-01-01,1,51325,KE019,427.0,0.6353171,0.6925468,92.292786
2009-01-11,1,51325,KE019,427.0,0.61345804,0.6722893,91.8549
2009-01-21,1,51325,KE019,427.0,0.59667844,0.6516859,92.160675
2009-02-01,1,51325,KE019,427.0,0.57890654,0.6309176,92.36162
2009-02-11,1,51325,KE019,427.0,0.5602307,0.6137486,91.93701
2009-02-21,1,51325,KE019,427.0,0.5451705,0.60242003,91.22505
2009-03-01,1,51325,KE019,427.0,0.5346121,0.5973632,90.30668
2009-03-11,1,51325,KE019,427.0,0.5301665,0.6003824,89.20391
2009-03-21,1,51325,KE019,427.0,0.53602594,0.61385614,88.27605
2009-04-01,1,51325,KE019,427.0,0.55341125,0.63613975,87.9429
2009-04-11,1,51325,KE019,427.0,0.5791747,0.6619853,88.36906
2009-04-21,1,51325,KE019,427.0,0.61038566,0.68755823,89.53675
2009-05-01,1,51325,KE019,427.0,0.64092594,0.7085089,91.09003
2009-05-11,1,51325,KE019,427.0,0.66453815,0.7214508,92.62265
2009-05-21,1,51325,KE019,427.0,0.676625,0.7252835,93.72378
2009-06-01,1,51325,KE019,427.0,0.673974,0.72064507,93.94389
2009-06-11,1,51325,KE019,427.0,0.65949714,0.7107198,93.266556
2009-06-21,1,51325,KE019,427.0,0.63815945,0.6982293,91.97173
2009-07-01,1,51325,KE019,427.0,0.6145138,0.6840219,90.53052
2009-07-11,1,51325,KE019,427.0,0.5920494,0.668657,89.34017
2009-07-21,1,51325,KE019,427.0,0.57126373,0.65719986,87.8484
2009-08-01,1,51325,KE019,427.0,0.55428666,0.6477138,86.60953
2009-08-11,1,51325,KE019,427.0,0.54190844,0.64016134,85.76378
2009-08-21,1,51325,KE019,427.0,0.5316777,0.6330991,85.15276
2009-09-01,1,51325,KE019,427.0,0.52457964,0.6268236,84.893555
2009-09-11,1,51325,KE019,427.0,0.5236337,0.62251717,85.29652
2009-09-21,1,51325,KE019,427.0,0.53080654,0.6215537,86.48698
2009-10-01,1,51325,KE019,427.0,0.5480056,0.6261048,88.44866
2009-10-11,1,51325,KE019,427.0,0.5754897,0.63764524,90.9611
2009-10-21,1,51325,KE019,427.0,0.6116766,0.6567053,93.62835
2009-11-01,1,51325,KE019,427.0,0.6463499,0.6794249,95.46561
2009-11-11,1,51325,KE019,427.0,0.6727695,0.69967705,96.41079
2009-11-21,1,51325,KE019,427.0,0.6929211,0.71420455,97.21495
2009-12-01,1,51325,KE019,427.0,0.70729595,0.7207561,98.25365
2009-12-11,1,51325,KE019,427.0,0.7154822,0.7189585,99.54792
2009-12-21,1,51325,KE019,427.0,0.71947634,0.7097035,101.2864
2010-01-01,1,51325,KE019,427.0,0.71912646,0.6925468,103.57954
2010-01-11,1,51325,KE019,427.0,0.7128946,0.6722893,105.62176
2010-01-21,1,51325,KE019,427.0,0.70263463,0.6516859,107.26091
2010-02-01,1,51325,KE019,427.0,0.6935417,0.6309176,109.19701
2010-02-11,1,51325,KE019,427.0,0.6904623,0.6137486,111.55764
2010-02-21,1,51325,KE019,427.0,0.6929124,0.60242003,113.87026
2010-03-01,1,51325,KE019,427.0,0.69877845,0.5973632,115.6659
2010-03-11,1,51325,KE019,427.0,0.7062208,0.6003824,116.27327
2010-03-21,1,51325,KE019,427.0,0.71492714,0.61385614,115.22484
2010-04-01,1,51325,KE019,427.0,0.72537446,0.63613975,113.00532
2010-04-11,1,51325,KE019,427.0,0.7363658,0.6619853,110.446915
2010-04-21,1,51325,KE019,427.0,0.7463258,0.68755823,107.96785
2010-05-01,1,51325,KE019,427.0,0.75312763,0.7085089,105.882416
2010-05-11,1,51325,KE019,427.0,0.75539225,0.7214508,104.3997
2010-05-21,1,51325,KE019,427.0,0.75203466,0.7252835,103.4505
2010-06-01,1,51325,KE019,427.0,0.74279386,0.72064507,102.874054
2010-06-11,1,51325,KE019,427.0,0.7297672,0.7107198,102.503876
2010-06-21,1,51325,KE019,427.0,0.71516883,0.6982293,102.26394
2010-07-01,1,51325,KE019,427.0,0.70043933,0.6840219,102.23664
2010-07-11,1,51325,KE019,427.0,0.6861644,0.668657,102.43613
2010-07-21,1,51325,KE019,427.0,0.670529,0.65719986,101.88478
2010-08-01,1,51325,KE019,427.0,0.65515107,0.6477138,101.06595
2010-08-11,1,51325,KE019,427.0,0.64274263,0.64016134,100.374016
2010-08-21,1,51325,KE019,427.0,0.6334993,0.6330991,100.05859
2010-09-01,1,51325,KE019,427.0,0.62772715,0.6268236,100.13349
2010-09-11,1,51325,KE019,427.0,0.6253222,0.62251717,100.4171
2010-09-21,1,51325,KE019,427.0,0.6265543,0.6215537,100.74463
2010-10-01,1,51325,KE019,427.0,0.63355803,0.6261048,101.10239
2010-10-11,1,51325,KE019,427.0,0.64739317,0.63764524,101.41759
2010-10-21,1,51325,KE019,427.0,0.66803795,0.6567053,101.60358
2010-11-01,1,51325,KE019,427.0,0.6905274,0.6794249,101.52209
2010-11-11,1,51325,KE019,427.0,0.7068937,0.69967705,100.96264
2010-11-21,1,51325,KE019,427.0,0.71353745,0.71420455,99.912704
2010-12-01,1,51325,KE019,427.0,0.7103955,0.7207561,98.65579
2010-12-11,1,51325,KE019,427.0,0.6995075,0.7189585,97.470474
2010-12-21,1,51325,KE019,427.0,0.68169856,0.7097035,96.313705
2011-01-01,1,51325,KE019,427.0,0.65591055,0.6925468,95.06614
2011-01-11,1,51325,KE019,427.0,0.62863064,0.6722893,93.95552
2011-01-21,1,51325,KE019,427.0,0.604425,0.6516859,93.26467
2011-02-01,1,51325,KE019,427.0,0.5819833,0.6309176,92.81348
2011-02-11,1,51325,KE019,427.0,0.5649864,0.6137486,92.65351
2011-02-21,1,51325,KE019,427.0,0.5560438,0.60242003,92.89166
2011-03-01,1,51325,KE019,427.0,0.55524755,0.5973632,93.494286
2011-03-11,1,51325,KE019,427.0,0.56487,0.6003824,94.53977
2011-03-21,1,51325,KE019,427.0,0.58626556,0.61385614,95.843895
2011-04-01,1,51325,KE019,427.0,0.61545455,0.63613975,96.98528
2011-04-11,1,51325,KE019,427.0,0.64555734,0.6619853,97.69266
2011-04-21,1,51325,KE019,427.0,0.6730979,0.68755823,98.03943
2011-05-01,1,51325,KE019,427.0,0.69464284,0.7085089,98.17193
2011-05-11,1,51325,KE019,427.0,0.7075096,0.7214508,98.192856
2011-05-21,1,51325,KE019,427.0,0.711018,0.7252835,98.159966
2011-06-01,1,51325,KE019,427.0,0.70715386,0.72064507,98.24936
2011-06-11,1,51325,KE019,427.0,0.6996103,0.7107198,98.539604
2011-06-21,1,51325,KE019,427.0,0.69057846,0.6982293,98.97747
2011-07-01,1,51325,KE019,427.0,0.68077326,0.6840219,99.55742
2011-07-11,1,51325,KE019,427.0,0.6707838,0.668657,100.29594
2011-07-21,1,51325,KE019,427.0,0.6623986,0.65719986,100.735115
2011-08-01,1,51325,KE019,427.0,0.65688217,0.6477138,101.31406
2011-08-11,1,51325,KE019,427.0,0.653704,0.64016134,101.96224
2011-08-21,1,51325,KE019,427.0,0.65052384,0.6330991,102.55084
2011-09-01,1,51325,KE019,427.0,0.6483126,0.6268236,103.17499
2011-09-11,1,51325,KE019,427.0,0.6494883,0.62251717,104.010475
2011-09-21,1,51325,KE019,427.0,0.6545082,0.6215537,104.90719
2011-10-01,1,51325,KE019,427.0,0.6647534,0.6261048,105.71637
2011-10-11,1,51325,KE019,427.0,0.6812855,0.63764524,106.34634
2011-10-21,1,51325,KE019,427.0,0.7033646,0.6567053,106.60237
2011-11-01,1,51325,KE019,427.0,0.7263646,0.6794249,106.435165
2011-11-11,1,51325,KE019,427.0,0.7445449,0.69967705,105.98496
2011-11-21,1,51325,KE019,427.0,0.75546324,0.71420455,105.3989
2011-12-01,1,51325,KE019,427.0,0.75807095,0.7207561,104.841324
2011-12-11,1,51325,KE019,427.0,0.7497979,0.7189585,104.010544
2011-12-21,1,51325,KE019,427.0,0.72988826,0.7097035,102.65692
2012-01-01,1,51325,KE019,427.0,0.69750047,0.6925468,100.66712
2012-01-11,1,51325,KE019,427.0,0.66130584,0.6722893,98.479355
2012-01-21,1,51325,KE019,427.0,0.6254253,0.6516859,96.25749
2012-02-01,1,51325,KE019,427.0,0.5909803,0.6309176,94.13478
2012-02-11,1,51325,KE019,427.0,0.56390536,0.6137486,92.49065
2012-02-21,1,51325,KE019,427.0,0.5452131,0.60242003,91.23158
2012-03-01,1,51325,KE019,427.0,0.5344398,0.5973632,90.28005
2012-03-11,1,51325,KE019,427.0,0.53334075,0.6003824,89.69197
2012-03-21,1,51325,KE019,427.0,0.54709464,0.61385614,89.943375
2012-04-01,1,51325,KE019,427.0,0.577418,0.63613975,91.44172
2012-04-11,1,51325,KE019,427.0,0.61878103,0.6619853,93.93186
2012-04-21,1,51325,KE019,427.0,0.6629524,0.68755823,96.66388
2012-05-01,1,51325,KE019,427.0,0.6999143,0.7085089,98.866905
2012-05-11,1,51325,KE019,427.0,0.72341263,0.7214508,100.254295
2012-05-21,1,51325,KE019,427.0,0.7331344,0.7252835,101.01265
2012-06-01,1,51325,KE019,427.0,0.7315789,0.72064507,101.41878
2012-06-11,1,51325,KE019,427.0,0.7247269,0.7107198,101.84129
2012-06-21,1,51325,KE019,427.0,0.71741426,0.6982293,102.56405
2012-07-01,1,51325,KE019,427.0,0.71081823,0.6840219,103.65062
2012-07-11,1,51325,KE019,427.0,0.70395434,0.668657,104.91157
2012-07-21,1,51325,KE019,427.0,0.6968124,0.65719986,105.601326
2012-08-01,1,51325,KE019,427.0,0.69016814,0.6477138,106.08478
2012-08-11,1,51325,KE019,427.0,0.6837386,0.64016134,106.31407
2012-08-21,1,51325,KE019,427.0,0.6755812,0.6330991,106.21904
2012-09-01,1,51325,KE019,427.0,0.6663705,0.6268236,105.84301
2012-09-11,1,51325,KE019,427.0,0.6586185,0.62251717,105.36809
2012-09-21,1,51325,KE019,427.0,0.6552201,0.6215537,105.01321
2012-10-01,1,51325,KE019,427.0,0.6592138,0.6261048,104.89702
2012-10-11,1,51325,KE019,427.0,0.6712279,0.63764524,104.883705
2012-10-21,1,51325,KE019,427.0,0.68964285,0.6567053,104.66071
2012-11-01,1,51325,KE019,427.0,0.70904094,0.6794249,104.060196
2012-11-11,1,51325,KE019,427.0,0.7245794,0.69967705,103.32175
2012-11-21,1,51325,KE019,427.0,0.7355335,0.71420455,102.791
2012-12-01,1,51325,KE019,427.0,0.7417937,0.7207561,102.72946
2012-12-11,1,51325,KE019,427.0,0.7426637,0.7189585,103.08278
2012-12-21,1,51325,KE019,427.0,0.73900396,0.7097035,103.856834
